Temperature,Humidity,Rainfall,PH,Nitrogen,Phosphorous,Potassium,Carbon,Soil,Crop
23.67287749,90.4935574,104.2298028,5.708418722,62.4,51.02,50.76,1.79,Acidic Soil,apple
23.76881552,90.59810302,102.2648546,5.7983508,62.23,52.62,51.35,2.05,Acidic Soil,apple
23.34386401,91.47684705,104.4267991,6.28188384,62.39,68.22,59.39,2.42,Peaty Soil,apple
22.63946441,90.23669023,108.3405879,5.697945522,62.29,50.78,51.09,1.1,Acidic Soil,apple
22.45696744,94.67871125,114.8407725,5.605934087,63.58,50.39,50.98,1.01,Acidic Soil,apple
22.96388477,93.58065995,104.6472986,5.85648105,62.49,54.55,52.2,2.4,Acidic Soil,apple
21.16892756,93.56585985,107.8737015,6.041053829,61.82,59.27,55,2.25,Acidic Soil,apple
22.44075021,92.70785115,121.4977331,5.685062404,64.04,51.15,52.32,1.3,Acidic Soil,apple
22.71271308,90.45261746,109.8852597,5.669489065,62.54,50.4,51.01,1.25,Acidic Soil,apple
21.70416965,93.44006288,115.1781396,5.751707342,62.98,52.46,52.3,1.96,Acidic Soil,apple
22.43324518,92.48667725,119.1025189,5.800448951,63.73,53.13,53.24,2.21,Acidic Soil,apple
21.25941052,92.84416234,109.0658471,5.821347769,61.96,53.63,52.34,1.82,Acidic Soil,apple
22.9215706,94.67871125,105.6941544,6.28022267,62.77,69.55,59.58,2.38,Acidic Soil,apple
22.81212536,91.51861705,107.855225,6.027314401,62.51,58.23,54.78,2.25,Peaty Soil,apple
21.16892756,90.6878768,102.8017203,5.636687393,61.482,49.96,50.05,2.42,Acidic Soil,apple
21.16892756,90.31528693,104.5086618,5.559363609,61.482,48.998,50.0455,1.14,Acidic Soil,apple
23.59997268,90.97597665,107.1728191,5.596449493,62.78,49.45,50.18,1.27,Peaty Soil,apple
23.12652652,94.67871125,108.6211833,5.893492999,63.22,55.68,53.09,1.14,Acidic Soil,apple
22.98458907,93.3204487,122.1952483,5.875718516,64.56,54.9,54.49,1.38,Acidic Soil,apple
22.12659387,90.97818277,104.5412275,6.386021424,61.69,74.45,62.7,0.74,Acidic Soil,apple
22.53779727,91.48135786,102.2439857,5.710819862,61.67,51.29,50.53,2.05,Peaty Soil,apple
22.49095104,91.70292746,123.6003708,5.795985716,64.25,52.85,53.78,2.04,Acidic Soil,apple
22.35548159,94.47811755,116.7366261,6.046673619,63.7,59.73,56.33,1.9,Acidic Soil,apple
22.20700989,93.50574163,120.1593771,6.400646077,63.86,75.99,64.7395,1.21,Peaty Soil,apple
22.44516988,94.67871125,107.1843273,5.617227184,62.66,50.55,50.34,1.24,Acidic Soil,apple
22.76643029,92.12438519,120.4359949,6.400646077,64.03,75.99,64.7395,1.03,Acidic Soil,apple
22.19109412,90.23669023,112.3126628,6.162034371,62.47,62.23,57.87,1.04,Acidic Soil,apple
23.6119202,91.70293849,123.5900822,5.812781806,64.5615,53.17,53.88,1.14,Acidic Soil,apple
23.8314799,94.67871125,105.0241329,5.765015126,63.21,53.06,51.34,1.47,Peaty Soil,apple
21.42177231,92.62665309,102.8045658,6.184922574,61.482,64.09,56.82,0.89,Acidic Soil,apple
22.36629253,90.78572467,123.6003708,5.739652177,64.1,51.61,53.22,0.62,Acidic Soil,apple
23.8314799,91.61001707,117.6102915,5.824778636,64.36,53.39,53.34,1.29,Acidic Soil,apple
21.80129837,92.73446667,120.0586671,5.559136606,63.48,49.25,51.08,1.65,Peaty Soil,apple
23.80436344,92.80441624,102.2439857,6.024248787,62.35,58.53,53.75,0.66,Acidic Soil,apple
23.71475278,91.53331177,121.8961665,5.631333387,64.5615,50.06,51.87,0.82,Acidic Soil,apple
23.34467359,90.37981478,112.8954016,5.811975094,63.23,52.82,52.67,1.88,Peaty Soil,apple
22.31253665,90.23669023,113.0688155,5.730557448,62.62,51.28,51.88,1.23,Acidic Soil,apple
23.50201428,92.21083961,107.9868949,5.66999105,63,50.8,50.83,2.02,Acidic Soil,apple
23.46260321,91.45665004,111.7763395,5.682751473,63.33,50.83,51.31,1.25,Peaty Soil,apple
23.06204373,92.39544055,114.7399101,6.245858905,63.58,66.76,60.29,1.84,Acidic Soil,apple
22.47420512,91.22759742,123.6003708,6.017370134,64.15,57.85,56.86,1.08,Peaty Soil,apple
22.69780133,92.82223419,105.0508234,5.559136606,62.3,49,50.0455,2.29,Acidic Soil,apple
23.66682067,93.90191078,105.4004751,5.952367662,63.01,56.89,53.41,1.87,Peaty Soil,apple
22.50050273,92.45878335,102.2439857,6.126436584,61.67,61.75,55.41,0.51,Acidic Soil,apple
23.83053666,90.84422164,109.5966791,6.400646077,63.18,75.94,64.63,1.19,Peaty Soil,apple
23.64142354,93.74461474,116.6912176,6.155939453,64.37,63.32,58.43,0.71,Acidic Soil,apple
21.41363812,92.99124545,118.3979065,5.878568981,63.1,54.88,54.08,1.8,Acidic Soil,apple
22.85267372,94.5764581,117.5314026,5.935336308,64.11,56.65,54.72,1.71,Acidic Soil,apple
22.98208095,93.84505029,109.5852253,5.971332179,63.13,57.37,54.2,2.46,Acidic Soil,apple
21.19909519,90.80819418,103.6838922,5.67130617,61.482,50.5,50.4,1.83,Acidic Soil,apple
23.8314799,90.49939035,103.0548094,5.882155988,62.37,54.29,52.29,2.4,Acidic Soil,apple
21.16892756,94.33919546,114.7412734,6.08551916,62.65,60.95,56.73,1.1,Peaty Soil,apple
22.61711614,93.51978375,116.9256766,5.90402645,63.74,55.6,54.22,0.58,Acidic Soil,apple
21.45278675,90.74531921,116.7036582,6.110218826,62.62,60.6,57.49,2.08,Acidic Soil,apple
22.81227579,92.12992101,109.3383552,6.212302608,62.77,65.09,58.51,1.69,Acidic Soil,apple
21.98141856,91.12719303,115.4789148,6.142803397,62.85,61.89,57.96,1.79,Acidic Soil,apple
22.52709326,92.54780429,115.3830068,6.365972688,63.36,73.79,64.26,0.99,Acidic Soil,apple
22.35628673,91.92360477,107.7697413,6.264202804,62.3,67.48,59.53,0.5,Acidic Soil,apple
21.19852186,92.15595143,105.8554351,6.276198595,61.49,68.2,59.5,0.55,Acidic Soil,apple
23.8314799,93.45067555,104.9116663,5.559136606,63.01,48.998,50.0455,1.93,Peaty Soil,apple
22.78234161,94.36803516,122.1449949,5.682343744,64.5615,51.49,52.36,0.92,Acidic Soil,apple
22.19055385,92.43764169,121.6622761,5.830892252,63.86,53.72,53.88,2.13,Acidic Soil,apple
22.91430043,90.70475565,118.6044645,5.603413172,63.7,49.48,51.32,1.79,Acidic Soil,apple
23.08950736,90.23669023,108.2166601,6.0967531,62.52,59.97,55.97,1.59,Peaty Soil,apple
21.72484506,92.83975602,121.6961761,6.056529526,63.64,59.52,57.2,0.88,Acidic Soil,apple
22.44307715,91.59234006,102.5565807,6.160267496,61.71,62.72,56.28,1.33,Peaty Soil,apple
21.16892756,91.95769858,122.5391946,5.814434775,63.23,53.27,53.78,1.36,Acidic Soil,apple
22.71750705,92.25479855,107.0289866,5.987262638,62.46,57.33,54.09,0.92,Acidic Soil,apple
23.75033085,92.88160462,117.6602827,5.570020684,64.42,49.49,50.97,0.89,Acidic Soil,apple
23.76121837,93.661643,102.2439857,5.965551311,62.47,57.16,53,2.07,Peaty Soil,apple
22.13450646,94.67695747,112.9203223,6.062356467,63.15,60.29,56.06,2.38,Acidic Soil,apple
21.17089176,90.23730166,123.6003708,5.895319002,63.12,54.51,54.92,1.25,Acidic Soil,apple
22.36238282,91.15761594,118.6832725,6.119432215,63.44,61.06,57.97,1.31,Peaty Soil,apple
22.77856513,92.70124029,113.7759219,5.624203283,63.35,50.21,51.03,2.14,Acidic Soil,apple
21.22503442,90.23669023,113.9760462,5.559136606,62.11,48.998,50.27,0.88,Acidic Soil,apple
23.15791104,90.34396882,110.712841,5.731535258,62.87,51.37,51.64,0.58,Acidic Soil,apple
22.42776057,93.91722423,102.7230739,5.893490899,62.02,55.46,52.38,0.77,Acidic Soil,apple
23.64082979,90.95257927,116.7431319,5.560521058,63.95,48.998,50.81,0.54,Acidic Soil,apple
22.29423493,90.69033986,122.7418744,6.222390798,63.79,64.99,61.05,1.37,Acidic Soil,apple
23.35225078,90.90054697,113.0381382,6.071255131,63.33,59.36,56.23,2.44,Acidic Soil,apple
22.03911546,94.58075845,110.9804014,6.231950009,62.85,66.94,59.27,1.23,Peaty Soil,apple
23.80593812,92.48879468,119.6335548,5.889480679,64.5615,54.99,54.36,1.24,Peaty Soil,apple
22.31944084,90.85174383,102.2439857,5.732757516,61.482,51.51,50.53,0.72,Acidic Soil,apple
22.14464104,93.82567435,120.6310784,6.400321212,63.92,75.99,64.7395,0.74,Acidic Soil,apple
23.65167552,94.50528753,115.3611268,6.400646077,64.33,75.99,64.7395,1.7,Peaty Soil,apple
22.16939473,90.27185592,123.6003708,6.229498836,63.84,65.15,61.54,0.79,Acidic Soil,apple
29.73770045,47.54885174,90.09586854,5.954626604,57.08,43.65,51.49,0.63,Acidic Soil,mango
33.55695561,53.72979826,98.67527561,4.757114897,59.709,37.19,45.87,1.88,Acidic Soil,mango
27.35003104,47.67525434,95.85118326,5.699586972,56.86,41,49.83,1.95,Acidic Soil,mango
33.56150184,45.56457891,95.70525913,5.977413803,58.13,43.36,52.48,1.79,Acidic Soil,mango
35.54334133,54.25964196,92.19721736,6.430139436,59.709,58.56,61.57,0.91,Acidic Soil,mango
34.17719782,50.62161586,98.00687989,6.113935087,59.42,47.14,54.75,0.6,Acidic Soil,mango
30.01592643,53.19212381,97.72843182,5.074272692,58.67,38.29,46.77,0.84,Acidic Soil,mango
31.74592134,45.56457891,93.75441586,5.667507706,57.47,40.17,49.38,2.41,Acidic Soil,mango
35.54334133,52.22780489,95.3713484,5.978634285,59.709,45.34,52.45,2.42,Acidic Soil,mango
31.86641378,52.19331595,98.46768642,5.064613314,59.1,38.09,46.78,2.18,Acidic Soil,mango
27.75518664,52.34605806,94.11213345,4.772385986,57.6,37.05,45.63,1.17,Acidic Soil,mango
34.72413192,51.4271781,97.31258083,5.161148592,59.65,38.39,47.06,1.62,Acidic Soil,mango
27.53907547,53.63549533,99.35408185,6.797779227,58.15,109.57,105.51,2.03,Loamy Soil,mango
27.69637763,48.5622488,89.97405421,6.39474303,56.8575,54.07,59.79,1.17,Acidic Soil,mango
27.35003104,52.66319725,91.87312479,5.566704378,57.33,41.02,48.55,1.7,Peaty Soil,mango
30.33723921,48.88704844,94.42850522,5.755049971,57.78,41.78,50.11,0.52,Acidic Soil,mango
31.85744939,45.56457891,91.55845821,5.417340525,57.38,38.63,47.71,1.1,Acidic Soil,mango
35.39986338,49.45962621,97.41054011,6.166173834,59.48,47.79,55.58,1.2,Acidic Soil,mango
29.80747243,52.13797867,95.74606104,5.191265116,58.27,38.65,47.06,2.38,Acidic Soil,mango
34.16438906,54.16482251,98.33351125,4.954739564,59.709,37.94,46.41,1.57,Peaty Soil,mango
28.93270187,47.94053996,99.9834242,5.664587011,57.7,40.77,49.98,1.21,Acidic Soil,mango
27.98392787,53.33018851,99.61465679,5.548584852,58.26,41.02,49.15,1.73,Acidic Soil,mango
31.20478173,54.39642503,94.62954663,6.804437106,58.94,113.6,104.52,2.02,Neutral Soil,mango
32.13409675,50.52559148,98.63333684,6.097869767,58.9,46.8,54.58,2.33,Acidic Soil,mango
28.91862016,48.13974548,97.01331604,5.075504537,57.5,37.5,46.72,0.95,Acidic Soil,mango
31.09779147,47.41196659,90.28624348,4.66817978,57.4,36.324,45.3595,1.14,Acidic Soil,mango
34.73823882,49.08864345,90.65022183,5.855119268,58.59,42.86,50.56,0.92,Acidic Soil,mango
29.98080499,49.48613279,91.82271568,6.442393461,57.57,56.62,61.96,2.11,Acidic Soil,mango
33.80398664,46.12866113,90.82549241,4.66817978,57.87,36.324,45.3595,1.86,Acidic Soil,mango
30.07202564,50.96040505,92.09609766,6.10729559,57.84,47.13,53.76,2.14,Acidic Soil,mango
27.92063282,51.77965917,100.2181868,6.47544932,58.05,59.61,65.48,1.78,Peaty Soil,mango
31.40948821,49.21729127,92.99739415,6.815484072,57.99,113.824,108.787,1.46,Neutral Soil,mango
35.54334133,51.94190321,100.2160615,5.395275719,59.709,39.71,48.33,1.11,Peaty Soil,mango
33.36140093,45.56457891,98.81596545,6.13526938,58.25,45.62,55.24,1.86,Acidic Soil,mango
35.54334133,48.69677802,98.00644238,4.66817978,59.53,36.324,45.3595,1.58,Acidic Soil,mango
28.33333307,51.39586505,91.67241761,6.434197756,57.42,57.25,61.6,0.86,Acidic Soil,mango
32.27652024,50.19368841,95.99487068,5.316875978,58.64,38.95,47.6,0.56,Acidic Soil,mango
31.99490489,50.84881347,97.38741498,5.279388967,58.8,38.87,47.55,1.83,Peaty Soil,mango
27.58258929,48.56916221,95.8445641,6.720041791,57.13,82.05,85.65,1.33,Loamy Soil,mango
29.38471637,45.88744691,100.2181868,5.72742254,57.55,40.82,50.56,0.82,Acidic Soil,mango
32.38697531,53.2328243,90.21633216,4.691396195,58.64,36.92,45.3595,1.21,Acidic Soil,mango
30.91471455,49.92963856,90.14047759,6.810186079,57.73,108.91,103.32,0.94,Neutral Soil,mango
35.37775595,45.58110023,97.41586402,6.454045329,58.73,55.05,63.79,1.68,Acidic Soil,mango
32.32362177,52.5896771,93.36718816,5.842763773,58.82,43.63,50.76,0.76,Acidic Soil,mango
28.22373428,47.40519056,97.76832322,5.024124684,57.27,37.2,46.6,1.59,Acidic Soil,mango
27.35003104,47.16808054,95.257992,6.422710539,56.8575,54.51,62,1.92,Acidic Soil,mango
27.35003104,50.70880979,92.37238878,4.94295037,57.05,37.4,45.99,1.7,Peaty Soil,mango
34.89226666,48.75613373,91.63074547,6.414526606,58.66,54.98,60.87,1.36,Acidic Soil,mango
33.7462686,48.50387598,92.26439205,6.777788126,58.39,95.48,95.36,1.84,Neutral Soil,mango
27.3511056,54.39642503,96.27792547,6.441328044,57.96,59.23,62.98,1.12,Acidic Soil,mango
32.89300162,52.61323969,94.49161372,4.66817978,59.08,36.72,45.36,0.63,Acidic Soil,mango
35.38598705,51.42664176,90.29643888,5.254532213,59.13,38.84,46.9,1.9,Peaty Soil,mango
27.5529736,47.90859131,90.40332704,5.910634533,56.8575,43.19,51.06,0.98,Acidic Soil,mango
32.82141065,47.45553843,90.89173106,4.755273631,57.86,36.34,45.4,2.09,Peaty Soil,mango
30.17294105,51.0845903,95.23444287,6.814630246,58.16,112.67,108.5,0.57,Neutral Soil,mango
29.26382931,54.39642503,100.2181868,5.342866119,58.98,39.92,48.11,1.58,Acidic Soil,mango
32.06097197,51.08494181,96.59816497,6.336234624,58.79,53.09,59.4,0.77,Acidic Soil,mango
28.69818144,47.71875722,99.642454,4.754435025,57.58,36.38,45.92,1.34,Acidic Soil,mango
29.14305008,49.40983294,97.55155537,6.815484072,57.8,113.824,108.787,0.58,Loamy Soil,mango
28.3471611,53.53903102,90.40260445,6.815484072,57.62,113.824,108.787,0.67,Neutral Soil,mango
27.67256197,45.56457891,92.84991507,4.947683034,56.8575,36.64,46.03,2.05,Acidic Soil,mango
28.1218093,46.16888595,93.30247448,5.630619901,56.8575,40.11,49.08,1.75,Acidic Soil,mango
30.79375683,46.69536813,92.21318555,6.27339822,57.37,49.28,56.92,1.2,Acidic Soil,mango
28.89409382,54.39642503,94.76322976,6.472774648,58.34,61.19,63.97,2.27,Peaty Soil,mango
33.33024826,45.61143594,98.28583013,6.815484072,58.3,113.824,108.787,2.43,Neutral Soil,mango
27.78912455,53.96886679,91.01152997,5.643710216,57.58,41.94,48.95,2.47,Acidic Soil,mango
31.65333432,48.20662669,91.09745581,6.392313973,57.72,53.8,59.99,1.79,Acidic Soil,mango
29.75150773,46.73723302,91.405983,4.981816523,57.06,36.95,46.04,1.58,Acidic Soil,mango
31.32995611,50.22287593,89.97405421,5.421265283,57.85,39.54,47.58,0.99,Acidic Soil,mango
35.54334133,48.97047762,97.51952041,6.815484072,59.45,113.824,108.787,2.04,Loamy Soil,mango
31.66524687,51.98594645,89.98024312,5.435840509,58.23,39.97,47.67,0.8,Acidic Soil,mango
32.26935342,53.56092806,95.94035356,5.870116071,59.21,44.22,51.32,1.27,Acidic Soil,mango
27.81005614,51.59445462,95.89898581,4.74910393,57.64,36.88,45.68,0.73,Acidic Soil,mango
34.58561471,50.34035336,100.2181868,5.497946899,59.7,40.05,48.9,1.11,Peaty Soil,mango
31.27180992,52.23810152,89.97405421,6.811291098,58.14,113.05,103.41,1.98,Loamy Soil,mango
33.93679864,52.72170281,97.4611918,6.460542749,59.69,59.32,64.09,1.43,Acidic Soil,mango
31.09154239,47.02058367,91.46664318,4.791146778,57.43,36.39,45.52,1.14,Acidic Soil,mango
31.89356292,49.02450149,89.97405421,6.4841522,57.78,58.51,63.16,1.51,Acidic Soil,mango
32.45465292,50.69693751,95.04871605,6.526654345,58.69,62.13,66.77,1.9,Neutral Soil,mango
35.47478322,47.97230503,97.79072474,6.279133738,59.25,49.96,58.09,1.54,Acidic Soil,mango
27.35003104,49.30347234,93.53197359,6.052026047,57,45.6,53.16,1.97,Acidic Soil,mango
30.90225239,49.95955487,91.77522598,5.73171945,57.87,41.82,49.65,2.01,Peaty Soil,mango
29.09382275,45.5661059,96.23520043,5.32307197,57.09,38.15,47.65,1.27,Acidic Soil,mango
30.02086169,46.78393776,96.63721027,4.66910839,57.54,36.324,45.53,1.57,Peaty Soil,mango
34.13072188,51.25786185,96.38808001,5.101206389,59.37,38.1,46.77,0.5,Acidic Soil,mango
33.44619894,53.05980465,98.05089394,5.339556562,59.67,39.59,47.87,1.28,Acidic Soil,mango
35.3915464,52.48823147,91.22881052,5.061081874,59.42,38.12,46.27,1.61,Acidic Soil,mango
31.53356352,53.06009323,98.57025046,5.821106036,59.16,43.5,51.15,1.94,Acidic Soil,mango
30.7645515,47.93791463,90.38503469,5.956027059,57.41,43.78,51.54,1.2,Peaty Soil,mango
30.01821337,50.0983181,96.08745082,5.676032581,58.03,41.35,49.68,2.01,Acidic Soil,mango
31.32863689,47.59319575,94.67344737,6.524114355,57.84,60,66.53,1.51,Loamy Soil,mango
33.88004781,54.39416048,89.97405421,6.273953676,59.14,52.48,56.4,2.15,Acidic Soil,mango
28.07802689,54.39642503,97.45373619,6.128167757,58.36,48.91,54.9,0.6,Acidic Soil,mango
35.53845018,52.94641947,91.54560427,4.934964765,59.57,37.69,45.91,2.05,Peaty Soil,mango
28.70595247,50.44030129,95.8946444,5.445008416,57.71,39.73,48.22,0.66,Acidic Soil,mango
31.48451729,48.77926304,93.17221967,4.66817978,57.95,36.324,45.3595,2.42,Acidic Soil,mango
27.69819273,51.41593238,100.2181868,5.403908328,57.97,39.66,48.42,1.07,Peaty Soil,mango
30.41235793,52.48100602,93.92375879,6.621623545,58.33,71.61,73.1,1.63,Neutral Soil,mango
32.17752026,54.01352682,91.88766069,6.207495815,58.87,50.45,55.46,1.01,Acidic Soil,mango
32.6112614,47.74916499,91.10190759,5.418475257,57.88,39.06,47.68,1.91,Acidic Soil,mango
27.57826922,94.11878202,28.08253201,6.741269235,54.05,134.7555,52.986,0.89,Neutral Soil,muskmelon
27.82054812,93.03555162,26.32405487,6.528404378,53.79,89.18,47.44,2.18,Neutral Soil,muskmelon
29.09910406,94.22237826,22.52497327,6.741269235,53.43,134.7555,52.02,1.17,Loamy Soil,muskmelon
28.04943594,90.83130708,20.76223014,6.562832807,52.97,92.33,46.33,1.33,Loamy Soil,muskmelon
29.87386051,94.55695552,28.16057247,6.117530021,54.3405,62.15,44.25,0.73,Acidic Soil,muskmelon
29.86895762,93.25103208,26.26243014,6.076459669,54.06,60.29,43.79,1.8,Peaty Soil,muskmelon
29.17220859,92.21405224,21.30290472,6.293486295,53.18,69.16,44.02,2.37,Acidic Soil,muskmelon
29.24908541,90.32731875,25.93496537,6.069171847,53.8,59.03,43.71,0.93,Acidic Soil,muskmelon
27.76317235,90.35567642,25.21609113,6.740983646,53.51,134.65,52.98,0.56,Loamy Soil,muskmelon
28.82629037,94.26765349,26.23838511,6.201797639,53.96,65.43,44.38,2.48,Acidic Soil,muskmelon
28.52379742,92.09688432,28.99196777,6.041027474,54.3405,58.81,44.15,2.09,Peaty Soil,muskmelon
29.06785065,90.97685539,28.99196777,6.040559392,54.28,58.8005,43.96,2.41,Peaty Soil,muskmelon
29.08417927,90.73891887,25.33014238,6.704104127,53.71,122,51.41,1.88,Loamy Soil,muskmelon
28.47090661,94.79016045,21.08484101,6.494251024,53.16,86.23,45.56,1.39,Acidic Soil,muskmelon
28.27973674,90.38971208,21.58992507,6.224535449,53.07,64.97,43.71,2.26,Peaty Soil,muskmelon
28.47212559,91.21322065,20.88620369,6.160414414,53.01,62.59,43.32,2.03,Acidic Soil,muskmelon
29.68846716,94.30111601,26.83924845,6.168757984,54.17,64.03,44.31,2.36,Acidic Soil,muskmelon
27.11398694,91.66737633,21.26034986,6.085444691,52.97,60.07,43.316,1.05,Acidic Soil,muskmelon
29.09588297,94.16748386,26.70581328,6.159050816,54.07,63.59,44.23,2.36,Acidic Soil,muskmelon
29.69238699,92.58862544,28.99196777,6.606033244,54.3405,100.5,49.85,0.57,Loamy Soil,muskmelon
28.20619412,92.86798698,28.78654515,6.447662945,54.19,80.44,46.95,1.41,Acidic Soil,muskmelon
29.05248036,93.92217834,23.66620626,6.105909623,53.59,61.51,43.53,1.62,Peaty Soil,muskmelon
29.57240298,93.61870344,27.56918621,6.559763394,54.24,93.8,48.35,1.14,Loamy Soil,muskmelon
29.10968327,92.43510994,27.95602304,6.14410903,54.18,62.4,44.36,1.45,Acidic Soil,muskmelon
28.20480805,92.91440379,20.75707821,6.099662369,52.97,60.96,43.316,0.64,Acidic Soil,muskmelon
29.11858526,92.12543021,24.52020164,6.413927319,53.65,77.16,45.58,1.84,Acidic Soil,muskmelon
29.62800691,90.32731875,23.69586761,6.075144116,53.51,59.23,43.42,1.74,Acidic Soil,muskmelon
29.81196601,90.36881284,22.68766503,6.123802502,53.4,60.94,43.45,1.7,Acidic Soil,muskmelon
27.72338349,90.93897939,22.81863447,6.698468621,53.2,120.48,50.09,1.41,Neutral Soil,muskmelon
29.26092798,92.92367701,28.70627683,6.088885814,54.34,60.6,44.2,1.5,Acidic Soil,muskmelon
29.72791119,94.29753295,26.52364146,6.367800632,54.13,74.75,45.59,1.63,Peaty Soil,muskmelon
28.91105641,90.78413842,23.44398467,6.425930938,53.42,77.44,45.45,1.12,Acidic Soil,muskmelon
28.96361426,93.88482153,23.56130173,6.469983276,53.56,83.14,45.93,1.63,Acidic Soil,muskmelon
28.59052369,91.33617236,28.99196777,6.094016338,54.27,60.24,44.33,0.93,Acidic Soil,muskmelon
27.33897716,90.69759008,28.69113835,6.150090899,53.95,62.01,44.5,1.51,Peaty Soil,muskmelon
29.87386051,90.75284363,25.37828397,6.646962425,53.83,107.12,49.58,0.68,Neutral Soil,muskmelon
27.42711692,90.32731875,21.7508774,6.379690748,52.98,73.54,44.68,0.69,Acidic Soil,muskmelon
29.55657523,90.70937262,28.36535596,6.732834334,54.22,131.86,52.986,1.81,Loamy Soil,muskmelon
29.84070774,93.76312893,23.28207838,6.126019932,53.62,62.18,43.55,2.35,Acidic Soil,muskmelon
28.53545677,91.72742702,25.1290048,6.161123579,53.65,62.8,43.99,0.64,Acidic Soil,muskmelon
27.11535046,94.79016045,26.51924782,6.442810053,53.79,81.08,46.35,1.17,Acidic Soil,muskmelon
27.84492803,91.60666594,26.47844429,6.732049075,53.75,132.56,52.986,1.04,Neutral Soil,muskmelon
29.03157242,91.82172592,24.93861254,6.243673725,53.69,66.42,44.4,1.7,Acidic Soil,muskmelon
27.82424457,90.56698742,21.19014526,6.266208727,52.97,67.03,43.85,2.45,Acidic Soil,muskmelon
27.72653142,92.00687531,20.75707821,6.350623739,52.97,72.51,44.15,0.78,Acidic Soil,muskmelon
28.69708334,94.30759855,22.21807088,6.040559392,53.34,58.8005,43.316,1.08,Acidic Soil,muskmelon
29.73019662,90.97015715,20.75707821,6.342573112,53.08,71.51,44.16,1.47,Peaty Soil,muskmelon
29.54097171,92.91778307,21.9653077,6.163921248,53.35,63.34,43.5,1.38,Acidic Soil,muskmelon
28.80311922,91.78336933,25.16359891,6.121745389,53.7,61.35,43.82,1.57,Acidic Soil,muskmelon
27.29035669,90.53330091,23.49535234,6.130160473,53.22,61.22,43.6,1.17,Peaty Soil,muskmelon
27.46583649,94.79016045,27.27899847,6.440584681,53.95,80.88,46.5,0.8,Acidic Soil,muskmelon
29.49401389,94.72981338,26.30820876,6.185053234,54.08,64.87,44.3,1.93,Peaty Soil,muskmelon
27.79161808,92.51054946,26.85422624,6.157724816,53.84,62.95,44.25,1,Acidic Soil,muskmelon
29.12533739,91.52291141,21.90440445,6.741269235,53.24,134.7555,52.986,1.63,Neutral Soil,muskmelon
27.93114233,93.56161439,20.75707821,6.431970877,53,79.41,44.85,1.35,Acidic Soil,muskmelon
29.45771748,92.12534736,20.76212031,6.708743843,53.13,124.89,49.5,0.72,Neutral Soil,muskmelon
27.96872279,92.17444796,28.94766949,6.040559392,54.15,58.8005,43.9,1.12,Acidic Soil,muskmelon
29.48882958,91.07574233,26.01909355,6.365956658,53.88,73.09,45.47,0.63,Acidic Soil,muskmelon
29.47156259,90.77069618,28.75226067,6.668382766,54.27,112.12,51.56,1.02,Neutral Soil,muskmelon
27.11398694,90.32731875,24.4514648,6.741269235,53.32,134.7555,52.87,1.47,Loamy Soil,muskmelon
27.30008597,90.80015308,25.09484511,6.040559392,53.46,58.8005,43.46,1.3,Peaty Soil,muskmelon
29.82729394,90.79007335,22.84203589,6.40077205,53.44,75.45,45.08,1.3,Acidic Soil,muskmelon
29.87386051,93.22980899,24.34814338,6.448792689,53.77,80.74,45.89,1.33,Acidic Soil,muskmelon
29.87386051,93.90741192,20.75707821,6.251420275,53.19,67.63,43.63,1.74,Acidic Soil,muskmelon
28.03306461,91.47355778,21.17924769,6.274452811,53.02,67.82,43.89,1.47,Peaty Soil,muskmelon
29.87386051,94.0371147,21.0000988,6.135996372,53.28,62.65,43.316,1.22,Acidic Soil,muskmelon
27.7058373,92.91185695,22.06207161,6.194090172,53.16,64.59,43.65,1.65,Peaty Soil,muskmelon
29.78714005,94.65343534,27.8659442,6.327822962,54.3405,72.24,45.53,0.95,Acidic Soil,muskmelon
28.57819995,92.86597437,27.5987178,6.212567211,54.07,65.38,44.67,1.16,Peaty Soil,muskmelon
29.48069921,90.33698678,26.0365768,6.640470863,53.85,105.38,49.66,2.02,Loamy Soil,muskmelon
27.51492243,94.79016045,21.01796432,6.685553129,53.05,120.6,48.91,2.13,Neutral Soil,muskmelon
28.05457761,94.79016045,21.84869328,6.327210469,53.23,72.28,44.33,1.35,Acidic Soil,muskmelon
29.03167341,93.12603235,24.15591199,6.35544263,53.63,73.34,45,2.46,Acidic Soil,muskmelon
28.5854649,91.89216849,26.88372572,6.085682344,53.92,60.15,43.92,1.47,Acidic Soil,muskmelon
27.11398694,93.42402083,25.32159689,6.741269235,53.56,134.7555,52.986,2.22,Neutral Soil,muskmelon
27.99611732,90.84660317,21.61893763,6.630301421,53.05,103.72,47.8,1.33,Loamy Soil,muskmelon
27.87317436,91.14849627,24.05207925,6.484799661,53.39,83.08,46.22,1.22,Acidic Soil,muskmelon
28.96586565,90.71832938,22.25838137,6.566759102,53.25,92.82,46.85,1.45,Neutral Soil,muskmelon
28.87726019,92.48839665,24.44267592,6.170520518,53.63,63.45,43.93,2.34,Acidic Soil,muskmelon
29.17052093,94.19790371,22.06994464,6.040559392,53.37,58.8005,43.316,0.53,Acidic Soil,muskmelon
29.34033587,90.32731875,21.44532907,6.541150335,53.15,88.85,46.23,1.59,Neutral Soil,muskmelon
29.07265321,91.91533173,28.83568362,6.341400922,54.28,71.87,45.84,2.08,Acidic Soil,muskmelon
