N,P,K,temperature,humidity,ph,rainfall,label
100,25,51,26.03875158,85.51231881,6.964891121,48.32113628,watermelon
125,9,55,27.15233373,85.04279183,6.853606868,57.23028471,watermelon
121,32,55,26.60121271,89.30584491,6.940171463,55.29563514,watermelon
97,33,52,26.44917456,93.39296752,6.278560635,48.45978627,watermelon
127,19,46,25.91000405,88.41605842,6.734146547,48.01138482,watermelon
101,25,49,27.62410693,86.14541775,6.568749936,54.82963379,watermelon
115,18,46,26.183098,88.3720974,6.609522107,57.26773002,watermelon
108,9,48,25.81994333,89.08719304,6.848559581,51.19470197,watermelon
107,12,52,28.01190065,90.84870983,6.447116029,49.43050977,watermelon
117,26,47,28.00905531,91.06599653,6.304803616,53.33484977,watermelon
128,11,56,27.86138459,88.86972969,6.212367216,44.3993381,watermelon
126,31,49,28.38987478,86.51006678,7.04032623,54.30660782,watermelon
118,14,54,28.69674395,92.21883342,6.748302815,46.06193778,watermelon
89,20,47,27.28933921,85.47312299,7.148443305,48.47833278,watermelon
109,22,53,28.03650914,84.40179813,7.08234935,56.47941847,watermelon
100,11,54,26.89697399,93.74686352,6.650933031,43.52897517,watermelon
95,10,54,27.73472336,87.64562694,7.129503325,42.10681516,watermelon
116,9,53,28.52990316,94.48325495,7.087868518,57.40847165,watermelon
112,20,50,25.75202663,85.72279068,7.123188518,51.75212401,watermelon
110,24,49,26.4048348,86.89182009,6.392434919,57.05709413,watermelon
94,29,48,27.94241245,92.0228515,6.484287513,58.48160844,watermelon
93,11,52,28.69237588,92.03979185,6.591659115,55.74073582,watermelon
111,32,55,26.91716716,84.28901371,7.068021753,55.49541453,watermelon
107,29,53,27.0497468,87.31163341,6.410788369,49.29456609,watermelon
106,29,51,28.05546396,84.94633387,6.276629109,49.08553937,watermelon
99,20,46,26.66539789,84.64838335,6.480286486,50.55710813,watermelon
104,16,47,28.05184317,85.06059822,6.512501798,54.65423596,watermelon
91,27,50,28.69080437,91.58086296,7.079482511,51.70497792,watermelon
91,29,52,26.01528419,91.84779505,6.256435911,48.11248366,watermelon
119,32,47,25.99142354,92.44768413,6.693862726,51.26046418,watermelon
127,25,52,26.14008856,90.65600013,6.879169245,48.58241822,watermelon
129,24,46,27.46236362,93.13334394,6.297552546,54.22722466,watermelon
100,11,53,26.83349929,87.63541984,6.59720587,56.39962921,watermelon
90,10,56,26.63134261,90.16412037,6.293447017,51.70699144,watermelon
110,17,55,27.2090393,87.06055889,7.033852189,56.34144589,watermelon
110,21,56,26.07716492,91.48325844,6.645044757,44.63907691,watermelon
120,10,54,28.34757902,93.02100242,6.502918389,46.06382209,watermelon
116,14,50,27.64027116,93.45505811,6.957847786,45.24690619,watermelon
124,15,47,26.12504147,93.86638295,6.821862192,40.32161859,watermelon
93,29,53,26.07793556,85.31405589,6.309083267,44.20899581,watermelon
129,11,48,25.94517246,87.18872297,6.853483636,54.7657624,watermelon
100,16,47,26.36970562,89.77435094,6.534260794,48.31219031,watermelon
98,26,53,26.6395881,90.41322072,6.40381981,53.14626213,watermelon
122,23,47,27.19794506,85.17729138,6.474979288,49.52320689,watermelon
106,26,51,28.09850751,90.45315186,6.972990614,58.97878791,watermelon
126,34,51,26.64432609,91.56811559,6.947315301,46.59207341,watermelon
99,18,53,26.58672707,93.66477353,6.583614185,59.67927244,watermelon
113,27,48,28.87087745,91.03571732,6.973547172,42.91292205,watermelon
90,20,46,28.78766249,90.56697539,6.929292202,59.75980023,watermelon
97,9,48,27.67528781,91.00841443,6.862111985,41.16554802,watermelon
101,11,46,28.57550302,85.1985698,7.152979429,51.51033554,watermelon
90,22,51,28.29100838,84.96531054,6.702324316,47.81847573,watermelon
120,9,56,28.12328401,88.64602863,6.716283325,50.78669728,watermelon
117,27,52,28.72271708,88.04291962,6.289695811,40.228644,watermelon
122,34,51,27.86244924,88.18555652,6.465808564,43.87712348,watermelon
92,14,54,26.67504392,89.25842476,6.380996547,48.75859458,watermelon
110,15,52,27.29288549,88.45557253,6.995796642,44.2068997,watermelon
123,25,56,27.22490784,92.33619276,6.666938944,57.51549686,watermelon
108,10,46,27.95470138,90.8783336,6.181004886,40.71210074,watermelon
101,24,56,26.86207986,91.90309968,6.785425,59.26519444,watermelon
101,11,49,28.11447075,90.96412033,7.165204091,54.38748495,watermelon
100,28,56,28.10955921,87.24654247,6.44685918,46.76837499,watermelon
119,25,55,28.60849186,92.21551664,6.949963771,47.46447019,watermelon
121,29,52,26.8007923,89.84506461,7.140513348,56.72496677,watermelon
98,29,55,26.42224759,89.84816009,6.543700615,48.99390828,watermelon
109,14,54,26.26161956,88.83848691,6.398101426,42.00660251,watermelon
92,26,55,27.71045677,86.06498074,6.465562612,54.49960057,watermelon
104,18,51,28.49764363,88.53344686,6.757256825,56.31866159,watermelon
128,34,50,27.13300381,84.48138578,7.110110828,47.72078245,watermelon
106,16,48,27.05799547,94.1185127,6.968047813,58.28697664,watermelon
119,11,46,28.5030729,88.93024218,6.374890345,48.32428609,watermelon
105,22,51,27.10421772,88.52060481,7.111368958,41.53218699,watermelon
92,27,56,28.78032686,88.08703558,6.657169208,43.97193745,watermelon
129,28,48,28.87505952,93.88454135,6.448664134,58.54876687,watermelon
124,21,56,29.50874807,98.82472112,6.979829047,28.08253201,muskmelon
123,31,49,29.76798649,97.6873292,6.724256509,26.32405487,muskmelon
110,29,53,31.13604134,98.93349717,6.952649939,22.52497327,muskmelon
127,22,53,30.01289646,95.37287243,6.759717791,20.76223014,muskmelon
104,30,46,32.01108923,99.2848033,6.301055922,28.16057247,muskmelon
90,29,50,31.95978465,97.91358368,6.258753459,26.26243014,muskmelon
126,28,54,31.21426319,96.82475485,6.482290884,21.30290472,muskmelon
123,34,52,31.29652139,94.57348042,6.251247002,25.93496537,muskmelon
122,10,53,29.70659441,94.87346024,6.943213155,25.21609113,muskmelon
117,30,53,30.8441307,98.98103616,6.387851568,26.23838511,muskmelon
90,34,49,30.52046324,96.70172854,6.222258298,29.86681385,muskmelon
124,13,53,31.1026002,95.52569816,6.199953633,29.1194739,muskmelon
92,11,46,31.12007182,95.27586481,6.905227251,25.33014238,muskmelon
93,25,56,30.46387007,99.53425841,6.689078555,21.08484101,muskmelon
118,30,46,30.25931831,94.90919768,6.411271512,21.58992507,muskmelon
104,31,56,30.46517438,95.77388168,6.345226846,20.88620369,muskmelon
128,9,56,31.76665986,99.01617181,6.353820724,26.83924845,muskmelon
119,18,52,28.91584206,96.25074515,6.268008032,21.26034986,muskmelon
91,22,49,31.13259478,98.87585805,6.34382234,26.70581328,muskmelon
96,18,49,31.77085408,97.21805671,6.804214241,29.1102594,muskmelon
94,13,54,30.18062771,97.51138633,6.641092833,28.78654515,muskmelon
109,10,54,31.08615399,98.61828726,6.289086912,23.66620626,muskmelon
116,16,47,31.64247119,98.29963861,6.756556296,27.56918621,muskmelon
100,17,48,31.1473611,97.05686544,6.328432301,27.95602304,muskmelon
111,29,51,30.17914461,97.56012398,6.28265224,20.36001144,muskmelon
126,29,54,31.15688623,96.73170172,6.606345139,24.52020164,muskmelon
94,25,53,31.70196739,94.60554196,6.257398439,23.69586761,muskmelon
113,29,56,31.89880363,94.88725348,6.307516577,22.68766503,muskmelon
111,28,55,29.66402033,95.48592836,6.89942268,22.81863447,muskmelon
125,29,51,31.30919294,97.56986086,6.271552388,28.70627683,muskmelon
109,21,49,31.80886497,99.0124096,6.558834651,26.52364146,muskmelon
119,29,55,30.93483036,95.32334534,6.618708866,23.44398467,muskmelon
113,29,52,30.99106726,98.57906261,6.664082774,23.56130173,muskmelon
116,15,55,30.59186035,95.90298098,6.276836828,29.44008034,muskmelon
107,30,53,29.25270556,95.23246958,6.334593626,28.69113835,muskmelon
97,21,53,31.99745001,95.29048581,6.846371298,25.37828397,muskmelon
96,29,47,29.3470151,94.52831011,6.57108147,21.7508774,muskmelon
129,12,47,31.6255355,95.24484125,6.934819364,28.36535596,muskmelon
104,17,47,31.92955728,98.45128538,6.30980053,23.28207838,muskmelon
117,26,48,30.53293874,96.31379837,6.345957286,25.1290048,muskmelon
91,17,53,29.01342499,99.6125328,6.636094355,26.51924782,muskmelon
129,27,56,29.79407299,96.18699924,6.934010547,26.47844429,muskmelon
119,26,48,31.06378249,96.41281222,6.430983937,24.93861254,muskmelon
104,27,46,29.77194169,95.09533679,6.454194989,21.19014526,muskmelon
115,14,50,29.66738862,96.60721908,6.541142451,20.21126747,muskmelon
108,16,53,30.70587917,99.02297848,6.183015112,22.21807088,muskmelon
115,24,52,31.81131038,95.51866501,6.532850305,20.49035619,muskmelon
92,15,54,31.60883973,97.56367222,6.348838885,21.9653077,muskmelon
126,23,56,30.81933757,96.3725378,6.305397751,25.16359891,muskmelon
107,30,50,29.20068166,95.05996596,6.314065287,23.49535234,muskmelon
122,24,49,29.38844504,99.62062993,6.633802221,27.27899847,muskmelon
110,21,48,31.55859486,99.46630405,6.370604831,26.30820876,muskmelon
107,11,46,29.73703135,97.13607693,6.34245656,26.85422624,muskmelon
102,26,49,31.16411101,96.09905698,6.980297613,21.90440445,muskmelon
104,25,48,29.88632229,98.23969511,6.624930003,20.66127836,muskmelon
118,16,49,31.5197577,96.73161473,6.910006158,20.76212031,muskmelon
127,16,48,29.92653339,96.78317036,6.191061834,28.94766949,muskmelon
109,18,50,31.55304765,95.62952945,6.556935358,26.01909355,muskmelon
98,13,48,31.53457197,95.30923099,6.868434249,28.75226067,muskmelon
104,20,47,28.97209736,94.65080753,6.949096283,24.4514648,muskmelon
104,11,46,29.21109199,95.34016073,6.212615809,25.09484511,muskmelon
96,10,46,31.91520452,95.32957702,6.592795212,22.84203589,muskmelon
102,24,51,32.02575534,97.89129944,6.64225647,24.34814338,muskmelon
93,33,50,32.0395361,98.60278252,6.438962883,20.39020503,muskmelon
120,9,48,29.99537913,96.04723567,6.462686395,21.17924769,muskmelon
120,9,53,31.97620689,98.73897044,6.320076263,21.0000988,muskmelon
120,19,55,29.64524591,97.5574498,6.379912877,22.06207161,muskmelon
98,15,48,31.87223985,99.38610711,6.517657651,27.8659442,muskmelon
119,19,49,30.57867395,97.50927309,6.398944227,27.5987178,muskmelon
104,34,53,31.54434815,94.85383612,6.839684989,26.0365768,muskmelon
124,16,53,29.440967,99.71029607,6.886119723,21.01796432,muskmelon
129,29,51,30.01839804,99.55719257,6.517026783,21.84869328,muskmelon
111,15,46,31.06389055,97.78233397,6.546105909,24.15591199,muskmelon
103,9,56,30.58644744,96.48677691,6.268252814,26.88372572,muskmelon
93,22,47,28.98424575,98.09522187,6.984481884,25.32159689,muskmelon
116,26,55,29.95584553,95.38893333,6.829210464,21.61893763,muskmelon
89,22,53,29.82429657,95.70592108,6.679343651,24.05207925,muskmelon
95,22,46,30.99347625,95.25424585,6.763761875,22.25838137,muskmelon
122,32,49,30.8986684,97.11281648,6.355636134,24.44267592,muskmelon
124,22,54,31.2124574,98.9077989,6.192854762,22.06994464,muskmelon
91,24,55,31.39415938,94.51581715,6.737384845,21.44532907,muskmelon
107,26,48,31.10773893,96.51109832,6.53164295,28.83568362,muskmelon
126,29,55,30.69055284,97.13517777,6.335206955,29.11187663,muskmelon
92,19,50,30.95195327,95.96324674,6.631148398,23.20076686,muskmelon
129,20,52,29.95894961,96.22402704,6.74345316,23.28618248,muskmelon
120,9,51,29.5250458,96.38730101,6.591888201,24.84266123,muskmelon
94,25,48,31.96444252,95.13979092,6.372373428,24.69720481,muskmelon
99,27,55,30.55762138,94.98061693,6.34379149,27.26588346,muskmelon
108,33,56,31.23735204,96.03553118,6.86078346,26.48240255,muskmelon
111,15,48,29.94695653,97.42137506,6.700054188,27.14509034,muskmelon
89,22,52,30.01757353,96.40846718,6.907234822,20.76582087,muskmelon
96,25,53,29.26517367,99.00575486,6.249695463,27.21244021,muskmelon
123,12,53,31.39466786,99.2789216,6.611655585,28.22908103,muskmelon
108,10,47,30.61778396,98.93365687,6.588269968,28.98574189,muskmelon
98,29,51,28.94203986,95.91419351,6.567201084,25.08146686,muskmelon
105,17,56,31.59445764,99.30332415,6.901347864,21.13545688,muskmelon
91,30,48,30.49945544,98.1414679,6.762272033,24.20007242,muskmelon
115,25,53,30.91849089,99.5294269,6.47511082,23.0362503,muskmelon
99,19,53,28.94272374,95.95128176,6.641503425,23.65747461,muskmelon
115,20,55,30.98739137,96.28008787,6.783448683,24.7458198,muskmelon
31,34,13,16.88614265,97.13631632,6.544626946,119.035002,orange
46,10,14,27.85314125,96.08360271,7.73710772,101.2847738,orange
36,17,7,14.29574143,95.92388618,7.555213133,111.2266885,orange
16,20,10,20.2011469,96.64519721,8.048334101,114.6659511,orange
29,11,10,31.54083588,96.15693061,7.343011049,111.1727497,orange
35,31,11,30.03386395,97.56061652,6.262398451,114.1339416,orange
14,27,16,27.46584175,96.64904354,7.631207574,112.5424199,orange
9,22,15,31.85549894,96.6075595,7.424230999,114.4161786,orange
48,28,15,32.69355653,95.44860957,7.404937436,106.0711985,orange
22,27,7,25.63877914,94.77728418,7.586298254,102.6958703,orange
30,21,16,25.66169913,96.12468023,7.679670804,118.4901697,orange
42,16,9,27.02876377,94.82711422,7.026950577,117.3695296,orange
15,13,13,33.25954754,94.65080774,7.239608798,109.6894658,orange
28,11,11,15.81463244,95.78165222,6.301983208,100.1961762,orange
33,22,7,28.42570884,99.17501701,6.473872142,116.3796525,orange
18,15,9,26.59916643,99.10950497,6.756013846,111.7803734,orange
40,12,8,36.93067699,98.32003318,7.378143361,103.5684926,orange
31,21,6,25.8104188,95.25969203,7.153929776,102.835632,orange
22,9,9,25.52314206,94.61048676,7.698951818,103.923226,orange
25,12,10,26.32518366,95.84829086,7.829225538,111.2948115,orange
13,17,7,16.72635805,98.97264492,7.787977521,101.4705704,orange
9,29,15,20.68862986,96.57877885,6.552521619,116.450422,orange
17,11,11,30.24039222,96.58233223,7.137092494,105.2132259,orange
13,27,6,24.26326089,98.03166153,7.702273272,110.3332655,orange
42,18,9,22.50424083,97.61240675,7.914953059,110.6823944,orange
39,11,16,35.56095032,95.6135662,8.060297873,115.7659902,orange
30,33,13,23.86441318,96.76786391,6.631829059,117.3688104,orange
20,18,6,12.30845544,99.63798432,7.154745366,115.5683776,orange
18,12,16,15.34722922,99.07521437,8.234299332,110.2223123,orange
14,22,15,35.42309697,98.15869826,7.657142371,119.1709113,orange
38,29,15,32.62626706,94.98120083,8.015448242,113.3302105,orange
42,16,16,32.37368493,96.63436439,6.233888019,116.7173125,orange
17,20,7,13.08413322,94.77780299,7.319849884,108.4161706,orange
24,18,9,10.71157004,94.73519184,6.407571146,119.3941064,orange
25,11,9,24.38740524,95.1394699,6.61307103,116.5084074,orange
9,16,8,21.59722521,95.18731397,7.178327166,116.8130969,orange
14,29,7,32.87168273,98.71398554,6.191641246,106.8118019,orange
15,12,12,26.06082221,97.01634246,6.798977252,119.6946577,orange
19,9,6,22.69798461,95.92116677,8.052381891,112.9834361,orange
10,21,7,11.54198038,95.95332513,7.024421913,117.5293447,orange
10,34,11,12.73220468,95.91396987,7.51014781,103.5771468,orange
9,27,16,24.14630664,98.04363352,7.826690937,109.8585753,orange
33,31,10,20.18965044,97.9092253,6.341849145,119.3936976,orange
45,15,14,18.55469603,97.70142051,7.407479222,112.7194284,orange
49,25,9,37.35011859,97.52211155,7.641324627,102.1906333,orange
49,26,7,26.25362772,96.50547089,6.682867769,115.9787989,orange
41,22,14,14.80636917,96.33519485,6.225492253,107.9873218,orange
18,14,11,23.91996224,98.19822487,6.19070362,101.5164589,orange
22,20,9,37.17185288,97.77932821,7.158333705,100.1967854,orange
24,13,12,12.35620706,98.85604051,8.145194939,108.8289171,orange
38,15,6,24.75272528,96.54403852,7.868982113,104.4224145,orange
10,19,10,32.08250224,99.28001703,7.759514744,115.3560318,orange
27,9,12,22.34103685,95.48444043,6.439134492,102.4550786,orange
23,26,10,18.45690747,95.69461403,6.739487568,112.5090516,orange
42,19,8,16.94225908,96.26708544,7.88076206,109.7571416,orange
13,10,8,24.62085303,95.67352458,6.910156355,112.6738296,orange
26,20,15,17.54397984,96.79059523,6.824304813,102.944161,orange
21,24,11,26.16292087,97.7605407,6.72420558,109.4711098,orange
43,33,9,34.11009335,95.71010556,6.644159515,105.3437825,orange
48,32,11,33.54364553,96.05659993,7.397364903,109.1549823,orange
40,29,13,19.31502359,94.54168066,7.226976767,111.7793889,orange
21,10,9,33.00773483,97.51112359,6.580275652,107.4142681,orange
21,33,14,24.02810116,96.10420924,7.798392104,118.0069295,orange
35,15,12,14.66241508,95.50368855,7.837628703,106.2944879,orange
28,28,16,21.92381339,98.41109329,7.351251082,111.8391951,orange
48,25,10,14.13303479,98.72907906,6.544643231,106.2696156,orange
25,33,14,34.58180505,98.36194784,6.382815182,117.6236473,orange
45,33,14,22.1295819,95.46086051,8.064392462,109.7513927,orange
46,27,13,33.73363301,95.03152896,6.587116107,113.1169398,orange
48,13,16,27.12950381,96.40242379,8.231803244,116.7555937,orange
40,9,15,18.90203588,96.28359181,6.780914021,110.6857506,orange
27,16,9,13.47230555,96.40752207,6.392234664,119.3916718,orange
29,24,11,12.69696157,98.3681429,7.186307705,106.060149,orange
14,12,6,11.80603693,96.83842145,6.759472821,112.7715925,orange
29,12,13,27.06997622,99.71240844,7.478228897,117.9733424,orange
34,25,12,34.49463686,94.66177147,6.653846121,104.7052254,orange
23,23,15,18.92197413,99.07606122,6.900139884,108.0638166,orange
46,22,13,10.98984984,94.70105134,7.623155465,106.6955204,orange
35,19,7,18.42576922,99.52737245,7.119394411,108.0054343,orange
22,26,6,21.04374992,95.02601501,7.996961314,100.1737964,orange
41,29,10,11.08102266,98.44434643,8.029915026,101.1456947,orange
28,11,10,29.16331545,96.29937856,7.178979987,101.139435,orange
37,11,10,37.01320952,96.73891275,6.932680264,115.5650287,orange
33,34,12,34.66290675,99.24356887,6.799437628,113.25373,orange
16,21,11,10.8758149,95.78437049,6.659890672,106.362551,orange
27,27,9,22.99556963,98.11147178,6.605954347,101.4819888,orange
16,24,13,17.69202625,99.50597974,6.669533597,110.0447896,orange
29,27,12,34.08171426,94.62831339,6.599947028,109.9455062,orange
27,18,12,30.01135474,94.50652772,6.747338541,117.1311498,orange
43,15,11,33.97302322,99.32528787,7.583074601,115.1989301,orange
29,33,11,31.10931607,97.93548517,7.586456801,100.7896871,orange
46,28,14,20.48388636,95.24589329,8.090263029,108.0230792,orange
21,12,11,17.27857705,96.01704284,8.235724446,107.4287664,orange
43,14,15,36.43667698,96.66102307,6.927368881,116.8020848,orange
15,17,10,36.93023634,95.08959036,8.020327093,118.3271968,orange
36,34,6,35.00770946,95.07338667,7.886687455,113.328978,orange
22,12,13,26.92437396,97.17472834,7.319081963,114.3117197,orange
15,11,8,29.6193903,99.19682723,7.41507939,113.9995146,orange
49,21,16,22.84549921,95.49676154,8.107194894,107.0862095,orange
40,30,10,12.51787264,97.91920817,7.793150693,103.2005992,orange
70,72,51,37.67965213,96.07211311,6.99704278,243.0745066,papaya
67,50,46,45.36172329,95.32979467,6.77354927,88.46607497,papaya
54,51,56,41.1085042,95.699314,6.95399652,119.2653877,papaya
48,69,54,37.80625577,96.72084038,6.757565386,235.6133585,papaya
40,72,46,45.92788023,94.57980554,7.146462757,196.2408242,papaya
79,72,46,36.20354169,97.4974366,7.201374943,203.4044028,papaya
77,66,51,35.52676432,97.40259823,7.187031276,197.5282582,papaya
43,69,48,25.12945261,98.39595877,7.038781591,191.7760562,papaya
47,72,55,31.39070281,95.35870511,6.941345146,202.0572747,papaya
78,68,48,43.02683302,99.23305258,7.203277444,186.6762324,papaya
67,55,48,45.08417154,96.28967655,6.960194756,197.402901,papaya
68,51,54,35.16358781,96.03498177,7.056183129,47.271547,papaya
53,68,55,31.8939642,95.94950892,6.945031831,232.7046126,papaya
65,61,49,33.77148725,97.7009102,6.701304375,63.62250788,papaya
78,64,55,38.86526834,97.71441118,7.199625006,141.1736926,papaya
65,62,50,39.73086578,99.33799887,6.892920309,172.4788062,papaya
58,59,54,41.13280272,98.31925991,6.740350669,77.71566883,papaya
47,55,53,34.94791841,95.32878265,7.135638028,78.85085502,papaya
63,69,48,29.88259533,96.13373922,6.923490955,149.9107557,papaya
66,61,52,41.74918879,96.0625641,7.202001442,105.8841531,papaya
48,56,54,34.78834716,99.39199329,6.90533053,51.07048113,papaya
67,71,46,41.43449594,96.31140594,6.903497284,62.62377075,papaya
70,68,53,46.33319278,97.47575715,6.840331669,110.562229,papaya
43,66,56,29.51647337,95.26152827,6.782906616,238.5008779,papaya
40,52,46,43.64403546,97.55498963,6.760028779,132.7923586,papaya
56,50,53,24.81812649,95.97316688,6.697358157,206.3999208,papaya
41,72,53,34.96832102,97.24801414,7.004330959,248.8592986,papaya
45,63,47,36.68900858,98.29137016,6.922764459,127.2509777,papaya
70,55,52,42.05153529,98.87003087,6.771917922,120.9512466,papaya
79,58,47,42.51269487,95.67831626,7.126922679,122.7628653,papaya
53,60,50,41.97976436,95.8186875,6.71537297,64.4478499,papaya
43,72,52,29.26166301,98.88644561,6.887700741,40.35153141,papaya
59,63,48,43.62388593,96.69742513,6.950415004,209.8678411,papaya
48,74,53,28.10418711,95.33651458,6.851036029,59.49373381,papaya
43,65,50,30.09879504,97.98712739,6.697755386,117.8201907,papaya
53,64,56,36.68009295,95.08339719,7.030132321,98.54047745,papaya
40,66,53,36.16173659,97.65791967,7.200772271,182.026807,papaya
74,66,52,33.73970844,95.4176468,6.706973586,207.0735119,papaya
53,61,54,45.26630528,95.04003368,7.139672712,74.876786,papaya
59,51,49,26.3613428,95.15062561,6.914155503,218.2299187,papaya
52,54,49,30.26198485,95.93912782,6.829070105,179.2720807,papaya
69,50,54,26.20024198,97.63167264,6.964811782,183.49095,papaya
79,72,56,45.845319,99.36725585,6.891938355,78.8099639,papaya
68,66,53,46.73277756,97.7643159,6.806927715,103.8235658,papaya
69,62,52,45.01718746,97.5681326,7.046026322,165.7412972,papaya
51,64,48,35.81154879,96.73383536,7.039852598,136.8277041,papaya
44,70,48,33.92096591,96.24543824,7.162042336,48.83810592,papaya
43,69,49,44.31906181,94.54056262,6.864975243,199.3096432,papaya
45,58,47,45.52576094,99.6920619,6.862762114,214.4103848,papaya
48,68,53,30.94271425,99.36860605,6.879056662,63.68794608,papaya
46,56,48,46.09584291,98.59821015,6.739060145,211.8529059,papaya
42,51,47,31.24721959,98.66675751,7.044627148,209.4083305,papaya
43,52,49,43.9152006,95.9412097,7.009435349,181.527598,papaya
58,58,51,27.41817882,97.84152313,6.96539775,97.26336657,papaya
49,69,50,37.8017775,95.61445431,6.878802798,163.9069365,papaya
77,56,50,26.13540561,96.89136519,6.77450794,63.35298768,papaya
59,50,53,33.36579304,94.72729254,6.936025817,54.01872359,papaya
74,67,51,34.11526533,95.89193618,6.720193122,79.27201575,papaya
49,53,48,45.93904404,95.73445854,6.696566828,246.3613268,papaya
51,57,49,24.73206206,99.03594515,6.961233956,231.5153161,papaya
58,59,52,26.61316907,98.60088154,6.876876141,135.1694525,papaya
68,66,50,46.39575145,98.01951218,7.14974171,114.778071,papaya
72,62,48,28.70867842,95.2914897,7.070068065,144.6656444,papaya
79,69,53,32.54952983,97.78292783,6.781034385,75.95295,papaya
72,54,53,30.65074475,97.88774734,6.954300037,115.8163936,papaya
49,68,48,34.77540176,98.15283284,7.100314729,71.73759526,papaya
72,62,51,46.04974283,99.37503429,6.922366782,41.5856585,papaya
54,62,50,32.21527516,94.86273673,7.032646925,75.24521981,papaya
75,73,48,25.350571,98.2910835,7.119668686,87.53393983,papaya
63,71,53,38.17404045,97.97174041,6.783690555,141.3381168,papaya
78,71,53,29.65985389,99.16070999,7.032125085,82.83061083,papaya
76,72,50,37.73702569,97.00197105,7.026427827,149.8488208,papaya
54,61,48,24.79035773,95.32762216,6.856152596,161.6892093,papaya
65,54,53,35.40315475,96.86457419,6.97349636,88.1300769,papaya
79,54,54,40.08443758,94.97216199,7.141824035,172.3458448,papaya
53,51,46,41.4434423,99.47294158,6.776824543,218.142147,papaya
59,64,48,34.85761177,97.38633926,7.135755138,93.7942847,papaya
61,55,54,41.06907678,97.75897525,7.195378205,210.2735346,papaya
44,72,46,45.94157734,94.59920549,6.810802432,234.8466111,papaya
77,73,53,27.45076765,97.38226639,7.017784889,52.95477913,papaya
41,59,53,40.22022697,96.59727383,7.176792388,159.6577388,papaya
41,59,52,31.67969125,97.81424941,6.77119974,62.68710535,papaya
57,66,48,27.12189039,97.68014632,7.007187814,174.4012337,papaya
48,73,54,27.74514109,97.67475653,7.173904098,241.8202079,papaya
58,65,46,35.06171599,99.30246271,6.967139698,240.4795923,papaya
57,61,55,31.05491012,94.71416622,6.816234273,126.8069869,papaya
78,70,50,42.80469838,94.67866625,6.72292331,92.11877372,papaya
62,59,56,35.65577846,95.81534784,6.910958868,234.496633,papaya
47,65,53,33.4138544,99.68722447,6.819351778,46.44279118,papaya
66,68,56,28.55173551,97.60646816,6.781273314,62.50689682,papaya
60,61,56,26.43465354,94.6546878,6.876699557,108.4103158,papaya
65,69,46,40.87580028,98.67248961,6.953837904,218.0908814,papaya
63,70,53,39.12743612,98.48478596,7.073580771,104.4218596,papaya
67,59,48,27.87752097,98.37567256,6.944764728,240.6863901,papaya
77,74,55,33.49085386,97.39841122,7.195815506,54.77830202,papaya
51,63,56,42.90922272,99.06865711,7.18847531,149.1199989,papaya
52,68,48,41.29081305,96.15980376,7.030434725,102.2708231,papaya
44,71,50,44.20523166,95.70842379,6.815578674,239.7427554,papaya
65,63,56,39.62800536,96.38401674,6.748449417,188.5181422,papaya
48,68,54,24.62326993,95.62723318,6.796826114,208.3357976,papaya
27,34,30,28.63614175,97.5035974,6.612619279,224.5903664,coconut
46,27,29,27.40584973,99.02957789,5.912256204,224.3206759,coconut
22,32,34,30.09922305,100.4304801,5.857582156,151.0761899,coconut
11,25,36,26.78089264,96.11406968,6.482472234,179.8248944,coconut
19,22,36,29.74383487,104.6280165,6.573434729,181.6942283,coconut
16,15,33,31.30716109,99.86859432,5.708434213,184.7624496,coconut
48,9,32,28.99844087,98.38478943,5.71852208,150.9502632,coconut
43,10,28,27.65657139,95.47302936,6.036562695,147.8888994,coconut
40,34,30,28.44681074,95.53548471,5.725571275,178.8116076,coconut
34,11,36,30.37199154,104.1478587,5.724443061,189.6711349,coconut
25,22,27,30.42702346,96.40386753,5.735416904,145.5414413,coconut
35,14,34,30.25209003,101.7833195,6.252839396,198.8234862,coconut
36,12,33,28.89693827,101.2847738,5.796696365,144.3331315,coconut
46,22,31,29.56999847,104.3159766,6.576430705,157.9171537,coconut
28,19,35,28.13720048,104.6409961,5.856465738,215.9195049,coconut
9,23,34,29.03188296,99.99987888,6.42149217,204.7206567,coconut
40,24,27,27.35527549,102.4942962,6.636463701,199.7936345,coconut
18,21,33,27.76598278,98.07576138,6.017587529,172.0540491,coconut
31,15,30,29.9961724,99.76712123,6.13441526,218.0055713,coconut
40,10,27,31.16759268,95.87471075,5.913608396,157.2388553,coconut
43,10,31,28.97862296,101.8516327,6.126792848,171.7575545,coconut
33,10,33,30.08113999,94.51821252,6.578679589,172.4813641,coconut
10,12,27,29.43958453,98.89903607,5.72979927,156.6732553,coconut
40,17,34,29.57303378,100.2620156,6.035510282,205.5463111,coconut
19,13,29,31.04344882,98.71065107,6.471443725,150.0500312,coconut
45,31,27,28.44502891,100.5786929,6.442130581,171.6262299,coconut
47,28,34,30.26928507,101.8541623,6.153068718,142.9403233,coconut
20,10,26,30.70006335,101.4851111,6.264015094,178.9635457,coconut
25,18,31,31.78896478,101.1200854,6.565907587,209.8453993,coconut
42,18,36,29.04905855,101.4967297,6.208538386,149.2433497,coconut
25,10,30,31.33735791,96.55395664,6.044333634,132.1491176,coconut
41,15,32,26.82353005,97.97980969,6.392109587,134.8419069,coconut
